state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Nashik,Satana,Wheat,Other,17-06-2019,1781,2470,2375
Maharashtra,Nashik,Satana,Wheat,Other,18-06-2019,1877,2385,2233
Maharashtra,Nashik,Satana,Wheat,Other,19-06-2019,1800,2155,1996
Maharashtra,Nashik,Satana,Wheat,Other,20-06-2019,1740,2290,2141
Maharashtra,Nashik,Satana,Wheat,Other,21-06-2019,1960,2257,2105
Maharashtra,Nashik,Satana,Wheat,Other,24-06-2019,1880,2200,1924
Maharashtra,Nashik,Satana,Wheat,Other,25-06-2019,1951,2270,2000
Maharashtra,Nashik,Satana,Wheat,Other,26-06-2019,1840,1925,1890
Maharashtra,Nashik,Satana,Wheat,Other,27-06-2019,1850,1925,1890
Maharashtra,Nashik,Satana,Wheat,Other,28-06-2019,1796,2096,1861
Maharashtra,Nashik,Satana,Wheat,Other,01-07-2019,1880,2020,1934
Maharashtra,Nashik,Satana,Wheat,Other,02-07-2019,1780,1838,1822
Maharashtra,Nashik,Satana,Wheat,Other,03-07-2019,1600,1900,1900
Maharashtra,Nashik,Satana,Wheat,Other,04-07-2019,1765,2152,1886
Maharashtra,Nashik,Satana,Wheat,Other,05-07-2019,1811,1913,1875
Maharashtra,Nashik,Satana,Wheat,Other,08-07-2019,1800,2261,2150
Maharashtra,Nashik,Satana,Wheat,Other,09-07-2019,1822,1837,1830
Maharashtra,Nashik,Satana,Wheat,Other,10-07-2019,1834,1920,1900
Maharashtra,Nashik,Satana,Wheat,Other,11-07-2019,1924,2101,2050
Maharashtra,Nashik,Satana,Wheat,Other,15-07-2019,1891,2176,1891
Maharashtra,Nashik,Satana,Wheat,Other,16-07-2019,1887,2115,2000
Maharashtra,Nashik,Satana,Wheat,Other,17-07-2019,1820,2150,1900
Maharashtra,Nashik,Satana,Wheat,Other,18-07-2019,1891,1899,1895
Maharashtra,Nashik,Satana,Wheat,Other,19-07-2019,2201,2226,2210
Maharashtra,Nashik,Satana,Wheat,Other,22-07-2019,1881,2375,2271
Maharashtra,Nashik,Satana,Wheat,Other,23-07-2019,1805,2390,2250
Maharashtra,Nashik,Satana,Wheat,Other,25-07-2019,2205,2301,2250
Maharashtra,Nashik,Satana,Wheat,Other,29-07-2019,1801,1966,1866
Maharashtra,Nashik,Satana,Wheat,Other,01-08-2019,2000,2000,2000
Maharashtra,Nashik,Satana,Wheat,Other,02-08-2019,1822,2367,2240
Maharashtra,Nashik,Satana,Wheat,Other,06-08-2019,1891,2283,1923
Maharashtra,Nashik,Satana,Wheat,Other,07-08-2019,1950,1950,1950
Maharashtra,Nashik,Satana,Wheat,Other,08-08-2019,1930,2300,2273
Maharashtra,Nashik,Sinner,Wheat,Other,03-01-2019,2075,2266,2160
Maharashtra,Nashik,Sinner,Wheat,Other,04-01-2019,2090,2280,2199
Maharashtra,Nashik,Sinner,Wheat,Other,09-01-2019,2000,2246,2101
Maharashtra,Nashik,Sinner,Wheat,Other,10-01-2019,1950,2451,2450
Maharashtra,Nashik,Sinner,Wheat,Other,11-01-2019,2160,2160,2160
Maharashtra,Nashik,Sinner,Wheat,Other,13-01-2019,2175,2370,2299
Maharashtra,Nashik,Sinner,Wheat,Other,20-01-2019,2271,2381,2300
Maharashtra,Nashik,Sinner,Wheat,Other,23-01-2019,2100,2425,2360
Maharashtra,Nashik,Sinner,Wheat,Other,24-01-2019,2000,2100,2030
Maharashtra,Nashik,Sinner,Wheat,Other,25-01-2019,2021,2021,2021
Maharashtra,Nashik,Sinner,Wheat,Other,27-01-2019,2035,2400,2370
Maharashtra,Nashik,Sinner,Wheat,Other,28-01-2019,2065,2371,2226
Maharashtra,Nashik,Sinner,Wheat,Other,30-01-2019,2168,2406,2280
Maharashtra,Nashik,Sinner,Wheat,Other,31-01-2019,1986,2425,2180
Maharashtra,Nashik,Sinner,Wheat,Other,01-02-2019,2000,2000,2000
Maharashtra,Nashik,Sinner,Wheat,Other,03-02-2019,2030,2374,2200
Maharashtra,Nashik,Sinner,Wheat,Other,04-02-2019,2255,2255,2255
Maharashtra,Nashik,Sinner,Wheat,Other,06-02-2019,2001,2406,2300
Maharashtra,Nashik,Sinner,Wheat,Other,07-02-2019,2000,2000,2000
Maharashtra,Nashik,Sinner,Wheat,Other,10-02-2019,2005,2400,2355
Maharashtra,Nashik,Sinner,Wheat,Other,11-02-2019,2346,2451,2420
Maharashtra,Nashik,Sinner,Wheat,Other,13-02-2019,2025,2300,2265
Maharashtra,Nashik,Sinner,Wheat,Other,14-02-2019,2170,2170,2170
Maharashtra,Nashik,Sinner,Wheat,Other,17-02-2019,2225,2390,2300
Maharashtra,Nashik,Sinner,Wheat,Other,20-02-2019,2100,2276,2200
Maharashtra,Nashik,Sinner,Wheat,Other,21-02-2019,2012,2020,2015
Maharashtra,Nashik,Sinner,Wheat,Other,22-02-2019,1975,2452,2360
Maharashtra,Nashik,Sinner,Wheat,Other,24-02-2019,1950,2323,2200
Maharashtra,Nashik,Sinner,Wheat,Other,25-02-2019,2003,2325,2150
Maharashtra,Nashik,Sinner,Wheat,Other,27-02-2019,1925,2125,2100
Maharashtra,Nashik,Sinner,Wheat,Other,01-03-2019,1950,1950,1950
Maharashtra,Nashik,Sinner,Wheat,Other,03-03-2019,1926,2291,2150
Maharashtra,Nashik,Sinner,Wheat,Other,06-03-2019,1898,2180,1930
Maharashtra,Nashik,Sinner,Wheat,Other,07-03-2019,1900,2090,1975
Maharashtra,Nashik,Sinner,Wheat,Other,08-03-2019,2144,2144,2144
Maharashtra,Nashik,Sinner,Wheat,Other,10-03-2019,1960,2223,2000
Maharashtra,Nashik,Sinner,Wheat,Other,11-03-2019,1831,2261,2200
Maharashtra,Nashik,Sinner,Wheat,Other,13-03-2019,1905,2291,2200
Maharashtra,Nashik,Sinner,Wheat,Other,14-03-2019,1900,2233,2050
Maharashtra,Nashik,Sinner,Wheat,Other,15-03-2019,2210,2210,2210
Maharashtra,Nashik,Sinner,Wheat,Other,17-03-2019,1950,2190,2000
Maharashtra,Nashik,Sinner,Wheat,Other,18-03-2019,1910,2090,1930
Maharashtra,Nashik,Sinner,Wheat,Other,24-03-2019,1905,2200,2120
Maharashtra,Nashik,Sinner,Wheat,Other,25-03-2019,1750,2065,2000
Maharashtra,Nashik,Sinner,Wheat,Other,27-03-2019,1900,2081,1976
Maharashtra,Nashik,Sinner,Wheat,Other,03-04-2019,1851,1851,1851
Maharashtra,Nashik,Sinner,Wheat,Other,04-04-2019,1821,2200,1966
Maharashtra,Nashik,Sinner,Wheat,Other,07-04-2019,1600,1960,1895
Maharashtra,Nashik,Sinner,Wheat,Other,08-04-2019,1700,1810,1790
Maharashtra,Nashik,Sinner,Wheat,Other,10-04-2019,1800,2201,2000
Maharashtra,Nashik,Sinner,Wheat,Other,19-04-2019,1800,2025,1800
Maharashtra,Nashik,Sinner,Wheat,Other,21-04-2019,1675,2180,2090
Maharashtra,Nashik,Sinner,Wheat,Other,24-04-2019,1825,2100,1970
Maharashtra,Nashik,Sinner,Wheat,Other,25-04-2019,1861,1861,1861
Maharashtra,Nashik,Sinner,Wheat,Other,08-05-2019,1800,2150,2090
Maharashtra,Nashik,Sinner,Wheat,Other,09-05-2019,1800,1975,1876
Maharashtra,Nashik,Sinner,Wheat,Other,12-05-2019,1800,2100,1900
Maharashtra,Nashik,Sinner,Wheat,Other,13-05-2019,1801,2100,1829
Maharashtra,Nashik,Sinner,Wheat,Other,20-05-2019,1900,1900,1900
Maharashtra,Nashik,Sinner,Wheat,Other,24-05-2019,1951,1951,1951
Maharashtra,Nashik,Sinner,Wheat,Other,26-05-2019,1850,2151,1940
Maharashtra,Nashik,Sinner,Wheat,Other,27-05-2019,2000,2151,2085
Maharashtra,Nashik,Sinner,Wheat,Other,29-05-2019,1925,2170,2100
Maharashtra,Nashik,Sinner,Wheat,Other,30-05-2019,1949,1949,1949
Maharashtra,Nashik,Sinner,Wheat,Other,31-05-2019,2201,2201,2201
Maharashtra,Nashik,Sinner,Wheat,Other,02-06-2019,1900,2200,2160
Maharashtra,Nashik,Sinner,Wheat,Other,07-06-2019,2120,2120,2120
Maharashtra,Nashik,Sinner,Wheat,Other,09-06-2019,1810,2045,1971
Maharashtra,Nashik,Sinner,Wheat,Other,10-06-2019,1900,2021,2000
Maharashtra,Nashik,Sinner,Wheat,Other,12-06-2019,1930,1930,1930
Maharashtra,Nashik,Sinner,Wheat,Other,13-06-2019,1912,1995,1980
Maharashtra,Nashik,Sinner,Wheat,Other,14-06-2019,1935,1935,1935
Maharashtra,Nashik,Sinner,Wheat,Other,16-06-2019,1951,2190,2100
Maharashtra,Nashik,Sinner,Wheat,Other,17-06-2019,2000,2000,2000
Maharashtra,Nashik,Sinner,Wheat,Other,19-06-2019,1715,1925,1900
Maharashtra,Nashik,Sinner,Wheat,Other,20-06-2019,1800,1800,1800
Maharashtra,Nashik,Sinner,Wheat,Other,23-06-2019,1991,2125,2016
Maharashtra,Nashik,Sinner,Wheat,Other,24-06-2019,1850,2056,1850
Maharashtra,Nashik,Sinner,Wheat,Other,26-06-2019,1920,2100,1989
Maharashtra,Nashik,Sinner,Wheat,Other,27-06-2019,2105,2105,2105
Maharashtra,Nashik,Sinner,Wheat,Other,30-06-2019,1947,2204,2162
Maharashtra,Nashik,Sinner,Wheat,Other,01-07-2019,2000,2108,2081
Maharashtra,Nashik,Sinner,Wheat,Other,03-07-2019,1960,2181,2100
Maharashtra,Nashik,Sinner,Wheat,Other,04-07-2019,1998,1998,1998
Maharashtra,Nashik,Sinner,Wheat,Other,07-07-2019,2000,2180,2031
Maharashtra,Nashik,Sinner,Wheat,Other,10-07-2019,1950,2081,1980
Maharashtra,Nashik,Sinner,Wheat,Other,14-07-2019,1900,2300,2150
Maharashtra,Nashik,Sinner,Wheat,Other,15-07-2019,2001,2101,2050
Maharashtra,Nashik,Sinner,Wheat,Other,17-07-2019,2110,2110,2110
Maharashtra,Nashik,Sinner,Wheat,Other,18-07-2019,1950,1950,1950
Maharashtra,Nashik,Sinner,Wheat,Other,21-07-2019,1950,2300,2100
Maharashtra,Nashik,Sinner,Wheat,Other,22-07-2019,1969,2176,2100
Maharashtra,Nashik,Sinner,Wheat,Other,24-07-2019,2275,2275,2275
Maharashtra,Nashik,Sinner,Wheat,Other,25-07-2019,1886,2187,2125
Maharashtra,Nashik,Sinner,Wheat,Other,28-07-2019,2050,2221,2100
Maharashtra,Nashik,Sinner,Wheat,Other,31-07-2019,1950,1950,1950
Maharashtra,Nashik,Sinner,Wheat,Other,04-08-2019,2035,2280,2150
Maharashtra,Nashik,Sinner,Wheat,Other,07-08-2019,2000,2296,2025
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,04-01-2019,2300,2300,2300
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,10-01-2019,1750,2175,1850
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,31-01-2019,1915,2375,1915
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,01-02-2019,1800,1861,1851
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,02-02-2019,2200,2380,2380
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,07-02-2019,1900,1900,1900
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,22-02-2019,1950,1950,1950
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,23-02-2019,2675,2675,2675
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,25-02-2019,2181,2736,2280
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,01-03-2019,1780,2292,1827
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,13-03-2019,1819,2253,1831
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,16-03-2019,1991,2023,2023
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,18-03-2019,1761,1901,1850
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,08-04-2019,1751,2300,1802
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,10-04-2019,1751,1757,1754
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,11-04-2019,2175,2266,2175
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,22-04-2019,1751,2285,2285
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,24-04-2019,1805,2175,2175
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,25-04-2019,1800,2301,2251
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,26-04-2019,1952,1952,1952
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,27-04-2019,1800,2123,2123
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,03-05-2019,1900,1900,1900
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,06-05-2019,1799,2252,2151
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,13-05-2019,1750,2330,2101
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,15-05-2019,1752,2100,1900
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,20-05-2019,1889,2200,1940
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,23-05-2019,1779,1779,1779
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,25-05-2019,1952,2340,2340
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,07-06-2019,1875,2050,2050
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,08-06-2019,2011,2175,2175
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,12-06-2019,2150,2150,2150
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,17-06-2019,1858,2176,2000
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,21-06-2019,1781,1781,1781
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,28-06-2019,1921,1921,1921
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,03-07-2019,1952,2127,2127
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,11-07-2019,1901,1901,1901
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,13-07-2019,2101,2279,2161
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,17-07-2019,1853,2141,2141
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,18-07-2019,2067,2067,2067
Maharashtra,Nashik,Yeola,Wheat,Other,11-02-2019,1902,1902,1902
Maharashtra,Nashik,Yeola,Wheat,Other,08-03-2019,1740,1901,1751
Maharashtra,Nashik,Yeola,Wheat,Other,05-07-2019,1851,1851,1851
Maharashtra,Nashik,Yeola,Wheat,Other,15-07-2019,1851,1851,1851
Maharashtra,Nashik,Yeola,Wheat,Other,19-07-2019,1800,1800,1800
Maharashtra,Nashik,Yeola,Wheat,Other,29-07-2019,1920,2078,2051
Maharashtra,Nashik,Yeola,Wheat,Other,03-08-2019,1800,1800,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,01-03-2019,4700,4700,4700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,11-03-2019,3601,3601,3601
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,18-03-2019,4400,4400,4400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,27-03-2019,3125,4600,4600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,28-03-2019,3700,3700,3700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,16-04-2019,2501,2501,2501
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,23-04-2019,5101,5101,5101
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,24-04-2019,5800,5800,5800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,30-04-2019,5000,5000,5000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,03-05-2019,3000,3000,3000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,08-05-2019,3900,4851,4851
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,09-05-2019,5752,5752,5752
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,21-05-2019,4300,4300,4300
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,24-06-2019,3400,3400,3400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Bansi,10-07-2019,2600,2900,2900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,01-01-2019,1300,1300,1300
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,02-01-2019,2100,3000,3000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,03-01-2019,1850,2525,1901
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,04-01-2019,2600,2600,2600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,07-01-2019,1800,2300,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-01-2019,2211,2211,2211
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,09-01-2019,1650,1850,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,10-01-2019,1800,2800,2140
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,11-01-2019,1911,2451,2033
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,12-01-2019,1876,2525,2000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,14-01-2019,1875,2000,1875
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,16-01-2019,1750,2029,2029
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,17-01-2019,1775,2371,2302
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,18-01-2019,1800,2500,1875
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,19-01-2019,1800,1875,1875
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,21-01-2019,1880,2200,2200
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,22-01-2019,1751,1751,1751
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,23-01-2019,1800,2700,2600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,25-01-2019,1875,2400,2300
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,28-01-2019,1887,2400,1887
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,29-01-2019,1901,1901,1901
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,30-01-2019,2400,2900,2400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,31-01-2019,1900,2902,2051
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,01-02-2019,1601,1900,1601
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,02-02-2019,2346,2700,2576
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,05-02-2019,2700,2700,2700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,06-02-2019,1881,2690,2500
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,07-02-2019,2700,2700,2700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-02-2019,3013,3013,3013
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,09-02-2019,1881,2400,2200
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,11-02-2019,2060,2060,2060
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,12-02-2019,1850,1850,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,13-02-2019,2021,2021,2021
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,14-02-2019,1850,1850,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,15-02-2019,1651,1651,1651
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,18-02-2019,2711,2711,2711
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,20-02-2019,1877,1877,1877
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,21-02-2019,2400,2400,2400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,22-02-2019,1975,2200,1975
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,23-02-2019,1900,1900,1900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,25-02-2019,1500,1871,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,26-02-2019,1876,1876,1876
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,01-03-2019,1841,3000,2551
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,02-03-2019,1825,2500,1900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,05-03-2019,2000,2300,2000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,07-03-2019,2250,2800,2800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-03-2019,1900,2500,1900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,09-03-2019,1821,2200,1832
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,12-03-2019,1800,2281,2281
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,13-03-2019,1800,2851,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,14-03-2019,1750,1750,1750
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,15-03-2019,1780,1911,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,16-03-2019,1775,2700,2541
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,18-03-2019,1650,1825,1700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,19-03-2019,1700,2776,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,26-03-2019,1800,2600,1900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,27-03-2019,2000,2800,2800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,28-03-2019,1651,3000,3000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,01-04-2019,1700,2300,2100
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,02-04-2019,2032,2900,2900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,03-04-2019,1800,3051,2700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,04-04-2019,3052,3052,3052
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,06-04-2019,1600,3382,2861
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-04-2019,2000,3301,3101
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,09-04-2019,2200,2200,2200
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,10-04-2019,1700,2500,2000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,11-04-2019,1600,2627,1700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,12-04-2019,1800,2850,2850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,15-04-2019,1600,2600,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,16-04-2019,1771,1771,1771
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,23-04-2019,1750,3000,2101
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,24-04-2019,1752,2300,2000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,25-04-2019,1700,2600,2311
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,26-04-2019,1776,3001,3001
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,29-04-2019,1775,2651,1775
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,30-04-2019,1901,1901,1901
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,02-05-2019,1741,1800,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,03-05-2019,1800,1800,1800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,06-05-2019,1800,3025,2400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-05-2019,1900,2500,2500
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,09-05-2019,2300,2600,2600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,10-05-2019,1700,1900,1725
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,11-05-2019,1726,3052,2900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,13-05-2019,1600,1700,1700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,15-05-2019,1700,2800,2500
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,20-05-2019,1700,1700,1700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,22-05-2019,1621,3000,3000
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,24-05-2019,1700,2500,2400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,27-05-2019,1700,2100,1850
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,28-05-2019,1600,1600,1600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,29-05-2019,2800,2800,2800
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,31-05-2019,1700,1720,1720
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,01-06-2019,1700,1700,1700
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,04-06-2019,1700,2701,1900
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,06-06-2019,2300,2400,2400
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,07-06-2019,2050,2600,2600
Maharashtra,Osmanabad,Kalamb(Osmanabad),Wheat,Maharashtra 2189,08-06-2019,2000,2000,2000
